Angle	Lenght	name	cut_num	cond	Embryo
31.489	317.800	Ntf3_Control_Embryo_2	2	ctrl	2
28.217	325.707	Ntf3_Control_Embryo_2	2	ctrl	2
22.958	312.775	Ntf3_Control_Embryo_2	2	ctrl	2
18.840	312.757	Ntf3_Control_Embryo_2	2	ctrl	2
22.025	333.326	Ntf3_Control_Embryo_2	2	ctrl	2
26.492	351.957	Ntf3_Control_Embryo_2	2	ctrl	2
16.022	307.963	Ntf3_Control_Embryo_2	2	ctrl	2
9.368	301.015	Ntf3_Control_Embryo_2	2	ctrl	2
25.752	409.689	Ntf3_Control_Embryo_2	2	ctrl	2
89.345	1050.069	Ntf3_CdM_Embryo_2	2	CdM	2
0.745	538.046	Ntf3_CdM_Embryo_2	2	CdM	2
6.710	119.821	Ntf3_CdM_Embryo_2	2	CdM	2
3.918	146.342	Ntf3_CdM_Embryo_2	2	CdM	2
-22.645	176.615	Ntf3_CdM_Embryo_2	2	CdM	2
33.690	147.828	Ntf3_CdM_Embryo_2	2	CdM	2
24.515	200.032	Ntf3_CdM_Embryo_2	2	CdM	2
47.698	270.414	Ntf3_CdM_Embryo_2	2	CdM	2
39.319	271.448	Ntf3_CdM_Embryo_2	2	CdM	2
31.079	255.705	Ntf3_CdM_Embryo_2	2	CdM	2
26.185	269.676	Ntf3_CdM_Embryo_2	2	CdM	2
25.942	246.876	Ntf3_CdM_Embryo_2	2	CdM	2
20.656	269.312	Ntf3_CdM_Embryo_2	2	CdM	2
21.871	306.026	Ntf3_CdM_Embryo_2	2	CdM	2
-0.215	267.002	Ntf3_CdM_Embryo_2	2	CdM	2
-6.141	317.824	Ntf3_CdM_Embryo_2	2	CdM	2
-5.711	381.895	Ntf3_CdM_Embryo_2	2	CdM	2
-1.507	380.132	Ntf3_CdM_Embryo_2	2	CdM	2
9.065	355.439	Ntf3_CdM_Embryo_2	2	CdM	2
3.738	398.848	Ntf3_CdM_Embryo_2	2	CdM	2
1.094	419.076	Ntf3_CdM_Embryo_2	2	CdM	2
